,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
1088,2020-03-06,46.57,48.3,46.46,47.37,44.27,24581381,24581381,0.8,1.72,47.175,"March 06, 20",0.0172
1089,2020-03-05,49.23,49.68,47.75,48.0,44.86,15842951,15842951,-1.23,-2.5,48.665,"March 05, 20",-0.025
1090,2020-03-04,49.85,50.59,48.83,50.54,47.23,14813717,14813717,0.69,1.38,49.9525,"March 04, 20",0.0138
1091,2020-03-03,50.62,51.84,48.25,48.85,45.65,21830505,21830505,-1.77,-3.5,49.89,"March 03, 20",-0.035
1092,2020-03-02,49.73,50.9,48.67,50.9,47.57,17328615,17328615,1.17,2.35,50.05,"March 02, 20",0.0235
1093,2020-02-28,49.24,49.89,47.9,49.46,46.22,24427058,24427058,0.22,0.44679,49.1225,"February 28, 20",0.0044679
1094,2020-02-27,50.88,53.46,50.76,50.78,47.46,16161095,16161095,-0.1,-0.19654,51.47,"February 27, 20",-0.0019654
1095,2020-02-26,51.31,53.14,51.24,52.05,48.64,16413096,16413096,0.74,1.44,51.935,"February 26, 20",0.0144
1096,2020-02-25,53.07,53.22,50.8,50.96,47.63,12202812,12202812,-2.11,-3.98,52.0125,"February 25, 20",-0.0398
1097,2020-02-24,53.1,53.53,52.51,52.65,49.21,10992552,10992552,-0.45,-0.84746,52.9475,"February 24, 20",-0.0084746
1098,2020-02-21,55.08,55.34,54.44,54.68,51.1,9078643,9078643,-0.4,-0.72622,54.885,"February 21, 20",-0.0072622
1099,2020-02-20,55.4,55.87,54.88,55.51,51.88,6114630,6114630,0.11,0.19856,55.415,"February 20, 20",0.0019856
1100,2020-02-19,55.59,55.77,55.39,55.44,51.81,6819545,6819545,-0.15,-0.26983,55.5475,"February 19, 20",-0.0026983
1101,2020-02-18,55.42,55.76,55.1,55.45,51.82,7185651,7185651,0.03,0.05413208,55.4325,"February 18, 20",0.0005413208
1102,2020-02-14,55.38,55.84,55.24,55.47,51.84,7496836,7496836,0.09,0.16251,55.4825,"February 14, 20",0.0016251
1103,2020-02-13,55.31,55.64,55.01,55.31,51.69,8480140,8480140,0.0,0.0,55.3175,"February 13, 20",0.0
1104,2020-02-12,55.55,55.89,55.25,55.73,52.08,7541074,7541074,0.18,0.32403,55.605,"February 12, 20",0.0032403
1105,2020-02-11,55.17,55.54,55.11,55.15,51.54,8466579,8466579,-0.02,-0.03625159,55.2425,"February 11, 20",-0.0003625159
1106,2020-02-10,54.72,55.07,54.45,54.99,51.39,7198216,7198216,0.27,0.49342,54.8075,"February 10, 20",0.0049342
1107,2020-02-07,54.27,54.97,54.19,54.72,51.14,7864760,7864760,0.45,0.82919,54.5375,"February 07, 20",0.0082919
1108,2020-02-06,55.0,55.35,54.71,54.71,51.13,8832013,8832013,-0.29,-0.52727,54.9425,"February 06, 20",-0.0052727
1109,2020-02-05,54.67,55.03,54.58,54.74,51.16,9612932,9612932,0.07,0.12804,54.755,"February 05, 20",0.0012804
1110,2020-02-04,53.75,54.56,53.75,54.04,50.5,9769854,9769854,0.29,0.53953,54.025,"February 04, 20",0.0053953
1111,2020-02-03,52.73,53.41,52.69,53.09,49.62,8892516,8892516,0.36,0.68272,52.98,"February 03, 20",0.0068272
1112,2020-01-31,53.34,53.49,52.29,52.45,49.02,8884763,8884763,-0.89,-1.67,52.8925,"January 31, 20",-0.0167
1113,2020-01-30,52.82,53.33,52.28,53.31,49.82,7176193,7176193,0.49,0.92768,52.935,"January 30, 20",0.0092768
1114,2020-01-29,53.78,53.94,53.18,53.2,49.72,6332477,6332477,-0.58,-1.08,53.525,"January 29, 20",-0.0108
1115,2020-01-28,52.86,53.68,52.66,53.46,49.96,8620547,8620547,0.6,1.14,53.165,"January 28, 20",0.0114
